Filename                                              Regions    Missed Regions     Cover   Functions  Missed Functions  Executed       Lines      Missed Lines     Cover    Branches   Missed Branches     Cover
utils/InMemoryFile.h                                        1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
utils/Win32Console.h                                        1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
utils/numberofcharacters.h                                  3                 3     0.00%           1                 1     0.00%           9                 9     0.00%           2                 2     0.00%
utils/parseargs.cc                                        121                96    20.66%           6                 4    33.33%         182               154    15.38%         106                88    16.98%
utils/pdfattach.cc                                         45                45     0.00%           2                 2     0.00%          51                51     0.00%          24                24     0.00%
utils/pdfdetach.cc                                        137               137     0.00%           2                 2     0.00%         187               187     0.00%          98                98     0.00%
utils/pdffonts.cc                                          73                73     0.00%           1                 1     0.00%          83                83     0.00%          54                54     0.00%
utils/pdfimages.cc                                         62                62     0.00%           1                 1     0.00%          78                78     0.00%          48                48     0.00%
utils/pdfinfo.cc                                          479               479     0.00%          17                17     0.00%         807               807     0.00%         438               438     0.00%
utils/pdfseparate.cc                                       67                67     0.00%           2                 2     0.00%          94                94     0.00%          46                46     0.00%
utils/pdfsig.cc                                           332               332     0.00%          15                15     0.00%         543               543     0.00%         272               272     0.00%
utils/pdftocairo.cc                                       659               659     0.00%          18                18     0.00%         824               824     0.00%         476               476     0.00%
utils/pdftohtml.cc                                        181               181     0.00%          11                11     0.00%         247               247     0.00%         128               128     0.00%
utils/pdftoppm.cc                                         361               361     0.00%           5                 5     0.00%         365               365     0.00%         262               262     0.00%
utils/pdftops.cc                                          298               298     0.00%           2                 2     0.00%         297               297     0.00%         202               202     0.00%
utils/pdftotext.cc                                        286               286     0.00%          10                10     0.00%         426               426     0.00%         210               210     0.00%
utils/pdfunite.cc                                         252               252     0.00%           4                 4     0.00%         368               368     0.00%         200               200     0.00%
utils/printencodings.cc                                     2                 2     0.00%           1                 1     0.00%           8                 8     0.00%           2                 2     0.00%
utils/sanitychecks.cc                                      44                10    77.27%           1                 0   100.00%          29                 6    79.31%          22                 8    63.64%

Files which contain no functions:
build/config.h                                              0                 0         -           0                 0         -           0                 0         -           0                 0         -
build/glib/poppler-enums.h                                  0                 0         -           0                 0         -           0                 0         -           0                 0         -
build/poppler/poppler-config.h                              0                 0         -           0                 0         -           0                 0         -           0                 0         -
glib/poppler-private.h                                      0                 0         -           0                 0         -           0                 0         -           0                 0         -
glib/poppler.h                                              0                 0         -           0                 0         -           0                 0         -           0                 0         -
goo/GooLikely.h                                             0                 0         -           0                 0         -           0                 0         -           0                 0         -
poppler/Error.h                                             0                 0         -           0                 0         -           0                 0         -           0                 0         -
poppler/ErrorCodes.h                                        0                 0         -           0                 0         -           0                 0         -           0                 0         -
poppler/Stream-CCITT.h                                      0                 0         -           0                 0         -           0                 0         -           0                 0         -
poppler/UnicodeCompTables.h                                 0                 0         -           0                 0         -           0                 0         -           0                 0         -
poppler/UnicodeDecompTables.h                               0                 0         -           0                 0         -           0                 0         -           0                 0         -
poppler/UnicodeMapTables.h                                  0                 0         -           0                 0         -           0                 0         -           0                 0         -
poppler/UnicodeTypeTable.h                                  0                 0         -           0                 0         -           0                 0         -           0                 0         -
splash/SplashXPath.h                                        0                 0         -           0                 0         -           0                 0         -           0                 0         -
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
TOTAL                                                   70336             68070     3.22%        6237              5752     7.78%      110062            107050     2.74%       46817             45638     2.52%
