Filename                                              Regions    Missed Regions     Cover   Functions  Missed Functions  Executed       Lines      Missed Lines     Cover    Branches   Missed Branches     Cover
utils/InMemoryFile.h                                        1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
utils/Win32Console.h                                        1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
utils/numberofcharacters.h                                  3                 3     0.00%           1                 1     0.00%           9                 9     0.00%           2                 2     0.00%
utils/parseargs.cc                                        121               121     0.00%           6                 6     0.00%         182               182     0.00%         106               106     0.00%
utils/pdfattach.cc                                         45                45     0.00%           2                 2     0.00%          51                51     0.00%          24                24     0.00%
utils/pdfdetach.cc                                          9                 9     0.00%           1                 1     0.00%          26                26     0.00%           6                 6     0.00%
utils/pdffonts.cc                                          73                73     0.00%           1                 1     0.00%          83                83     0.00%          54                54     0.00%
utils/pdfimages.cc                                         62                62     0.00%           1                 1     0.00%          78                78     0.00%          48                48     0.00%
utils/pdfinfo.cc                                          479               479     0.00%          17                17     0.00%         807               807     0.00%         438               438     0.00%
utils/pdfseparate.cc                                       41                41     0.00%           1                 1     0.00%          75                75     0.00%          30                30     0.00%
utils/pdfsig.cc                                            90                90     0.00%          14                14     0.00%         201               201     0.00%          82                82     0.00%
utils/pdftocairo.cc                                       350               350     0.00%          17                17     0.00%         524               524     0.00%         238               238     0.00%
utils/pdftohtml.cc                                        181               179     1.10%          11                 9    18.18%         247               245     0.81%         128               128     0.00%
utils/pdftoppm.cc                                         361               361     0.00%           5                 5     0.00%         365               365     0.00%         262               262     0.00%
utils/pdftops.cc                                          298               298     0.00%           2                 2     0.00%         297               297     0.00%         202               202     0.00%
utils/pdftotext.cc                                        112               112     0.00%           9                 9     0.00%         217               217     0.00%          82                82     0.00%
utils/pdfunite.cc                                         252               252     0.00%           4                 4     0.00%         368               368     0.00%         200               200     0.00%
utils/printencodings.cc                                     2                 0   100.00%           1                 0   100.00%           8                 0   100.00%           2                 0   100.00%
utils/sanitychecks.cc                                      44                44     0.00%           1                 1     0.00%          29                29     0.00%          22                22     0.00%

Files which contain no functions:
build/config.h                                              0                 0         -           0                 0         -           0                 0         -           0                 0         -
build/glib/poppler-enums.h                                  0                 0         -           0                 0         -           0                 0         -           0                 0         -
build/poppler/poppler-config.h                              0                 0         -           0                 0         -           0                 0         -           0                 0         -
glib/poppler-private.h                                      0                 0         -           0                 0         -           0                 0         -           0                 0         -
glib/poppler.h                                              0                 0         -           0                 0         -           0                 0         -           0                 0         -
goo/GooLikely.h                                             0                 0         -           0                 0         -           0                 0         -           0                 0         -
poppler/Error.h                                             0                 0         -           0                 0         -           0                 0         -           0                 0         -
poppler/ErrorCodes.h                                        0                 0         -           0                 0         -           0                 0         -           0                 0         -
poppler/Stream-CCITT.h                                      0                 0         -           0                 0         -           0                 0         -           0                 0         -
poppler/UnicodeCompTables.h                                 0                 0         -           0                 0         -           0                 0         -           0                 0         -
poppler/UnicodeDecompTables.h                               0                 0         -           0                 0         -           0                 0         -           0                 0         -
poppler/UnicodeMapTables.h                                  0                 0         -           0                 0         -           0                 0         -           0                 0         -
poppler/UnicodeTypeTable.h                                  0                 0         -           0                 0         -           0                 0         -           0                 0         -
splash/SplashXPath.h                                        0                 0         -           0                 0         -           0                 0         -           0                 0         -
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
TOTAL                                                   69452             64522     7.10%        6201              5005    19.29%      108962            101453     6.89%       46171             43623     5.52%
